wk_end,CountyName,res_county,People,IPeople,amt_benefits
2019-04-20,Lincoln,053,199,17,62119
2019-04-20,McCone,055,,,
2019-04-20,Madison,057,25,4,6530
2019-04-20,Meagher,059,5,,
2019-04-20,Mineral,061,27,4,6530
2019-04-20,Missoula,063,639,88,161745
2019-04-20,Musselshell,065,13,,3641
2019-04-20,Park,067,84,16,18249
2019-04-20,Petroleum,069,0,0,0
2019-04-20,Phillips,071,7,,2549
2019-04-20,Pondera,073,16,3,4462
2019-04-20,Powder River,075,,,
2019-04-20,Powell,077,46,5,13102
2019-04-20,Prairie,079,4,,822
2019-04-20,Ravalli,081,249,37,57118
2019-04-20,Richland,083,48,8,13414
2019-04-20,Roosevelt,085,57,4,14752
2019-04-20,Rosebud,087,44,6,15872
2019-04-20,Sanders,089,92,13,27925
2019-04-20,Sheridan,091,6,,2266
2019-04-20,Silver Bow,093,189,20,45197
2019-04-20,Stillwater,095,41,9,11241
2019-04-20,Sweet Grass,097,14,,4526
2019-04-20,Teton,099,19,3,4737
2019-04-20,Toole,101,12,,2905
2019-04-20,Treasure,103,,,
2019-04-20,Valley,105,22,,4407
2019-04-20,Wheatland,107,5,,
2019-04-20,Wibaux,109,0,0,0
2019-04-20,Yellowstone,111,886,150,226397
2019-04-27,Beaverhead,001,24,,7723
2019-04-27,Big Horn,003,97,8,25907
2019-04-27,Blaine,005,6,,1006
2019-04-27,Broadwater,007,24,6,5164
2019-04-27,Carbon,009,47,9,12414
2019-04-27,Carter,011,,,
2019-04-27,Cascade,013,421,74,93781
2019-04-27,Chouteau,015,8,,3182
2019-04-27,Custer,017,26,,6341
2019-04-27,Daniels,019,0,0,0
2019-04-27,Dawson,021,21,5,5271
2019-04-27,Deer Lodge,023,42,7,11676
2019-04-27,Fallon,025,0,0,0
2019-04-27,Fergus,027,44,6,10566
2019-04-27,Flathead,029,840,86,229482
2019-04-27,Gallatin,031,582,209,127094
2019-04-27,Garfield,033,,,
2019-04-27,Glacier,035,104,16,24739
2019-04-27,Golden Valley,037,,,
2019-04-27,Granite,039,33,,10887
2019-04-27,Hill,041,70,10,17132
2019-04-27,Jefferson,043,35,4,10055
2019-04-27,Judith Basin,045,,,
2019-04-27,Lake,047,173,24,41483
2019-04-27,Lewis and Clark,049,265,54,63335
2019-04-27,Liberty,051,3,,
2019-04-27,Lincoln,053,181,19,52171
2019-04-27,McCone,055,,,
2019-04-27,Madison,057,16,,4311
2019-04-27,Meagher,059,8,3,989
2019-04-27,Mineral,061,25,4,6291
2019-04-27,Missoula,063,554,66,140717
2019-04-27,Musselshell,065,7,,2318
2019-04-27,Park,067,77,7,19720
2019-04-27,Petroleum,069,0,0,0
2019-04-27,Phillips,071,7,,1915
2019-04-27,Pondera,073,17,,4893
2019-04-27,Powder River,075,,,
2019-04-27,Powell,077,41,4,12518
2019-04-27,Prairie,079,4,,
2019-04-27,Ravalli,081,221,30,52069
2019-04-27,Richland,083,46,5,14327
2019-04-27,Roosevelt,085,47,,12559
2019-04-27,Rosebud,087,42,5,13392
2019-04-27,Sanders,089,71,7,21727
2019-04-27,Sheridan,091,9,,2571
2019-04-27,Silver Bow,093,162,27,39316
2019-04-27,Stillwater,095,41,7,12753
2019-04-27,Sweet Grass,097,12,,3371
2019-04-27,Teton,099,19,3,4247
2019-04-27,Toole,101,11,3,1983
2019-04-27,Treasure,103,,,
2019-04-27,Valley,105,16,,3247
2019-04-27,Wheatland,107,4,,
2019-04-27,Wibaux,109,0,0,0
2019-04-27,Yellowstone,111,831,141,214460
2019-05-04,Beaverhead,001,28,5,7479
2019-05-04,Big Horn,003,93,11,26111
2019-05-04,Blaine,005,6,,815
2019-05-04,Broadwater,007,39,23,7188
2019-05-04,Carbon,009,45,5,12181
2019-05-04,Carter,011,,,
2019-05-04,Cascade,013,352,57,80747
2019-05-04,Chouteau,015,10,3,1687
2019-05-04,Custer,017,14,,3753
2019-05-04,Daniels,019,0,0,0
2019-05-04,Dawson,021,24,5,6015
2019-05-04,Deer Lodge,023,35,3,11531
2019-05-04,Fallon,025,3,,
2019-05-04,Fergus,027,44,7,12277
2019-05-04,Flathead,029,757,101,190272
2019-05-04,Gallatin,031,589,122,153107
2019-05-04,Garfield,033,,,
2019-05-04,Glacier,035,90,8,22367
2019-05-04,Golden Valley,037,,,
2019-05-04,Granite,039,23,,8320
2019-05-04,Hill,041,61,10,15097
2019-05-04,Jefferson,043,31,6,6980
2019-05-04,Judith Basin,045,,,
2019-05-04,Lake,047,155,20,37903
2019-05-04,Lewis and Clark,049,249,51,58211
2019-05-04,Liberty,051,3,,
2019-05-04,Lincoln,053,157,15,45204
2019-05-04,McCone,055,,,
2019-05-04,Madison,057,16,3,3945
2019-05-04,Meagher,059,6,,
2019-05-04,Mineral,061,19,,5150
2019-05-04,Missoula,063,492,65,122927
2019-05-04,Musselshell,065,7,3,1146
2019-05-04,Park,067,73,14,16451
2019-05-04,Petroleum,069,0,0,0
2019-05-04,Phillips,071,4,,1364
2019-05-04,Pondera,073,18,4,5377
2019-05-04,Powder River,075,0,0,0
2019-05-04,Powell,077,34,,10005
2019-05-04,Prairie,079,4,,853
2019-05-04,Ravalli,081,212,42,48432
2019-05-04,Richland,083,35,,12009
2019-05-04,Roosevelt,085,34,,9901
2019-05-04,Rosebud,087,38,4,11842
2019-05-04,Sanders,089,65,7,19118
2019-05-04,Sheridan,091,8,,2006
2019-05-04,Silver Bow,093,161,28,37355
2019-05-04,Stillwater,095,30,,10411
2019-05-04,Sweet Grass,097,11,,3581
2019-05-04,Teton,099,19,5,3955
2019-05-04,Toole,101,10,,3281
2019-05-04,Treasure,103,0,0,0
2019-05-04,Valley,105,16,3,2838
2019-05-04,Wheatland,107,,,
2019-05-04,Wibaux,109,0,0,0
2019-05-04,Yellowstone,111,778,127,195928
2019-05-11,Beaverhead,001,24,,6385
2019-05-11,Big Horn,003,98,16,23755
2019-05-11,Blaine,005,8,3,815
2019-05-11,Broadwater,007,42,8,9382
2019-05-11,Carbon,009,40,3,10810
2019-05-11,Carter,011,,,
2019-05-11,Cascade,013,330,53,77176
2019-05-11,Chouteau,015,6,,1052
2019-05-11,Custer,017,19,4,4277
2019-05-11,Daniels,019,0,0,0
2019-05-11,Dawson,021,25,3,6800
2019-05-11,Deer Lodge,023,28,4,6853
2019-05-11,Fallon,025,0,0,0
2019-05-11,Fergus,027,34,3,10450
2019-05-11,Flathead,029,669,83,174503
2019-05-11,Gallatin,031,526,66,147356
2019-05-11,Garfield,033,0,0,0
2019-05-11,Glacier,035,79,14,21261
2019-05-11,Golden Valley,037,,,
2019-05-11,Granite,039,21,,7191
2019-05-11,Hill,041,57,6,13366
2019-05-11,Jefferson,043,29,9,5853
2019-05-11,Judith Basin,045,,,
2019-05-11,Lake,047,133,9,31856
2019-05-11,Lewis and Clark,049,216,35,55419
2019-05-11,Liberty,051,3,,
2019-05-11,Lincoln,053,126,7,35129
2019-05-11,McCone,055,,,
2019-05-11,Madison,057,13,,2995
2019-05-11,Meagher,059,9,3,1372
2019-05-11,Mineral,061,16,,4067
2019-05-11,Missoula,063,446,60,112647
2019-05-11,Musselshell,065,7,3,1859
2019-05-11,Park,067,74,23,15328
2019-05-11,Petroleum,069,0,0,0
2019-05-11,Phillips,071,3,,
2019-05-11,Pondera,073,20,3,4628
2019-05-11,Powder River,075,0,0,0
2019-05-11,Powell,077,34,6,10429
2019-05-11,Prairie,079,4,,853
2019-05-11,Ravalli,081,200,22,44774
2019-05-11,Richland,083,39,5,11598
2019-05-11,Roosevelt,085,32,5,6932
2019-05-11,Rosebud,087,34,4,12347
2019-05-11,Sanders,089,65,,20229
2019-05-11,Sheridan,091,10,,2983
2019-05-11,Silver Bow,093,134,19,33380
2019-05-11,Stillwater,095,26,5,7396
2019-05-11,Sweet Grass,097,11,,3421
2019-05-11,Teton,099,15,3,3233
2019-05-11,Toole,101,9,,2588
2019-05-11,Treasure,103,,,
2019-05-11,Valley,105,15,,2748
2019-05-11,Wheatland,107,0,0,0
2019-05-11,Wibaux,109,0,0,0
2019-05-11,Yellowstone,111,706,126,183808
2019-05-18,Beaverhead,001,21,,6719
2019-05-18,Big Horn,003,82,9,22685
2019-05-18,Blaine,005,7,3,1013
2019-05-18,Broadwater,007,28,,7543
2019-05-18,Carbon,009,36,7,9197
2019-05-18,Carter,011,0,0,0
2019-05-18,Cascade,013,347,59,79798
2019-05-18,Chouteau,015,6,,525
2019-05-18,Custer,017,25,10,2715
2019-05-18,Daniels,019,0,0,0
2019-05-18,Dawson,021,24,8,5194
2019-05-18,Deer Lodge,023,30,5,8509
2019-05-18,Fallon,025,,,
2019-05-18,Fergus,027,34,7,8638
2019-05-18,Flathead,029,606,94,153904
2019-05-18,Gallatin,031,495,43,145279
2019-05-18,Garfield,033,0,0,0
2019-05-18,Glacier,035,82,13,20248
2019-05-18,Golden Valley,037,,,
2019-05-18,Granite,039,24,,7503
2019-05-18,Hill,041,60,23,10519
2019-05-18,Jefferson,043,27,3,8057
2019-05-18,Judith Basin,045,,,
2019-05-18,Lake,047,122,15,30525
2019-05-18,Lewis and Clark,049,226,42,56154
2019-05-18,Liberty,051,,,
2019-05-18,Lincoln,053,106,5,30868
2019-05-18,McCone,055,,,
2019-05-18,Madison,057,14,4,2549
2019-05-18,Meagher,059,5,,877
2019-05-18,Mineral,061,14,,3744
2019-05-18,Missoula,063,450,100,108224
2019-05-18,Musselshell,065,7,,1995
2019-05-18,Park,067,65,5,20138
2019-05-18,Petroleum,069,0,0,0
2019-05-18,Phillips,071,5,4,
2019-05-18,Pondera,073,16,,4940
2019-05-18,Powder River,075,0,0,0
2019-05-18,Powell,077,27,,9168
2019-05-18,Prairie,079,3,,
2019-05-18,Ravalli,081,175,19,39735
2019-05-18,Richland,083,36,3,11247
2019-05-18,Roosevelt,085,36,6,8120
2019-05-18,Rosebud,087,28,4,9291
2019-05-18,Sanders,089,56,9,14621
2019-05-18,Sheridan,091,9,,2006
2019-05-18,Silver Bow,093,138,25,31392
2019-05-18,Stillwater,095,31,10,7661
2019-05-18,Sweet Grass,097,8,,2622
2019-05-18,Teton,099,16,,3430
2019-05-18,Toole,101,12,,3236
2019-05-18,Treasure,103,0,0,0
2019-05-18,Valley,105,16,3,3826
2019-05-18,Wheatland,107,3,,
2019-05-18,Wibaux,109,0,0,0
2019-05-18,Yellowstone,111,712,111,179786
2019-05-25,Beaverhead,001,22,4,6699
2019-05-25,Big Horn,003,85,10,24306
2019-05-25,Blaine,005,4,,
2019-05-25,Broadwater,007,25,,7038
2019-05-25,Carbon,009,43,10,11160
2019-05-25,Carter,011,0,0,0
2019-05-25,Cascade,013,360,91,76143
2019-05-25,Chouteau,015,7,3,1052
2019-05-25,Custer,017,31,11,3870
2019-05-25,Daniels,019,0,0,0
2019-05-25,Dawson,021,22,6,4509
2019-05-25,Deer Lodge,023,29,7,8107
2019-05-25,Fallon,025,3,,
2019-05-25,Fergus,027,40,9,10109
2019-05-25,Flathead,029,542,62,145273
2019-05-25,Gallatin,031,444,40,133607
2019-05-25,Garfield,033,3,3,1485
2019-05-25,Glacier,035,83,16,20872
2019-05-25,Golden Valley,037,,,
2019-05-25,Granite,039,18,,7023
2019-05-25,Hill,041,74,14,14387
2019-05-25,Jefferson,043,30,8,8164
2019-05-25,Judith Basin,045,,,
2019-05-25,Lake,047,118,22,27642
2019-05-25,Lewis and Clark,049,218,50,52499
2019-05-25,Liberty,051,,,
2019-05-25,Lincoln,053,98,8,27410
2019-05-25,McCone,055,0,0,0
2019-05-25,Madison,057,14,4,3948
2019-05-25,Meagher,059,4,,613
2019-05-25,Mineral,061,18,3,4373
2019-05-25,Missoula,063,451,82,109660
2019-05-25,Musselshell,065,12,9,1275
2019-05-25,Park,067,53,10,13460
2019-05-25,Petroleum,069,0,0,0
2019-05-25,Phillips,071,7,,
2019-05-25,Pondera,073,16,,5032
2019-05-25,Powder River,075,,,
2019-05-25,Powell,077,35,6,10710
2019-05-25,Prairie,079,4,,
2019-05-25,Ravalli,081,153,15,35314
2019-05-25,Richland,083,48,9,13640
2019-05-25,Roosevelt,085,32,7,6967
2019-05-25,Rosebud,087,37,12,10313
2019-05-25,Sanders,089,47,9,12422
2019-05-25,Sheridan,091,9,,1957
2019-05-25,Silver Bow,093,147,37,30813
2019-05-25,Stillwater,095,38,11,11478
2019-05-25,Sweet Grass,097,12,,3012
2019-05-25,Teton,099,18,3,3168
2019-05-25,Toole,101,14,,2947
2019-05-25,Treasure,103,,,
2019-05-25,Valley,105,24,5,4289
2019-05-25,Wheatland,107,0,0,0
2019-05-25,Wibaux,109,0,0,0
2019-05-25,Yellowstone,111,813,235,199166
2019-06-01,Beaverhead,001,21,4,4916
2019-06-01,Big Horn,003,87,15,23631
2019-06-01,Blaine,005,4,,
2019-06-01,Broadwater,007,24,4,5616
2019-06-01,Carbon,009,42,15,9912
2019-06-01,Carter,011,,,
2019-06-01,Cascade,013,366,77,77499
2019-06-01,Chouteau,015,4,,
2019-06-01,Custer,017,27,4,5483
2019-06-01,Daniels,019,0,0,0
2019-06-01,Dawson,021,23,9,3515
2019-06-01,Deer Lodge,023,22,3,5999
2019-06-01,Fallon,025,,,
2019-06-01,Fergus,027,45,15,7956
2019-06-01,Flathead,029,502,77,132318
2019-06-01,Gallatin,031,405,40,118784
2019-06-01,Garfield,033,0,0,0
2019-06-01,Glacier,035,89,21,21925
2019-06-01,Golden Valley,037,,,
2019-06-01,Granite,039,20,4,6009
2019-06-01,Hill,041,73,14,14845
2019-06-01,Jefferson,043,25,4,6844
2019-06-01,Judith Basin,045,,,
2019-06-01,Lake,047,127,18,29945
2019-06-01,Lewis and Clark,049,228,54,50973
2019-06-01,Liberty,051,,,
2019-06-01,Lincoln,053,87,14,21347
2019-06-01,McCone,055,,,
2019-06-01,Madison,057,12,,3385
2019-06-01,Meagher,059,5,3,
2019-06-01,Mineral,061,12,,3304
2019-06-01,Missoula,063,412,55,103239
2019-06-01,Musselshell,065,15,6,2366
2019-06-01,Park,067,57,6,16599
2019-06-01,Petroleum,069,0,0,0
2019-06-01,Phillips,071,6,3,588
2019-06-01,Pondera,073,21,5,5310
2019-06-01,Powder River,075,0,0,0
2019-06-01,Powell,077,25,,7600
2019-06-01,Prairie,079,4,,
2019-06-01,Ravalli,081,166,25,38333
2019-06-01,Richland,083,46,8,13197
2019-06-01,Roosevelt,085,32,6,6320
2019-06-01,Rosebud,087,49,16,12148
2019-06-01,Sanders,089,46,13,9264
2019-06-01,Sheridan,091,7,,1542
2019-06-01,Silver Bow,093,135,30,26521
2019-06-01,Stillwater,095,32,5,8111
2019-06-01,Sweet Grass,097,10,,2622
2019-06-01,Teton,099,15,,3575
2019-06-01,Toole,101,9,,2681
2019-06-01,Treasure,103,,,
2019-06-01,Valley,105,21,3,3515
2019-06-01,Wheatland,107,5,3,
2019-06-01,Wibaux,109,0,0,0
2019-06-01,Yellowstone,111,809,201,182210
2019-06-08,Beaverhead,001,22,4,4997
2019-06-08,Big Horn,003,89,11,23041
2019-06-08,Blaine,005,3,,
2019-06-08,Broadwater,007,24,,6615
2019-06-08,Carbon,009,31,4,7532
2019-06-08,Carter,011,,,
2019-06-08,Cascade,013,331,47,75900
2019-06-08,Chouteau,015,5,,1404
2019-06-08,Custer,017,27,9,5309
2019-06-08,Daniels,019,0,0,0
2019-06-08,Dawson,021,22,4,4534
2019-06-08,Deer Lodge,023,19,5,4204
2019-06-08,Fallon,025,3,,
2019-06-08,Fergus,027,34,4,6984
2019-06-08,Flathead,029,472,79,116008
2019-06-08,Gallatin,031,360,54,99092
2019-06-08,Garfield,033,0,0,0
2019-06-08,Glacier,035,113,38,20689
2019-06-08,Golden Valley,037,0,0,0
2019-06-08,Granite,039,16,,4395
2019-06-08,Hill,041,73,21,11604
2019-06-08,Jefferson,043,30,10,6038
2019-06-08,Judith Basin,045,,,
2019-06-08,Lake,047,129,26,28273
2019-06-08,Lewis and Clark,049,268,91,54742
2019-06-08,Liberty,051,,,
2019-06-08,Lincoln,053,93,22,21051
2019-06-08,McCone,055,,,
2019-06-08,Madison,057,11,4,2742
2019-06-08,Meagher,059,0,0,0
2019-06-08,Mineral,061,15,5,2895
2019-06-08,Missoula,063,394,60,93936
2019-06-08,Musselshell,065,14,5,2580
2019-06-08,Park,067,40,5,9888
2019-06-08,Petroleum,069,0,0,0
2019-06-08,Phillips,071,8,3,
2019-06-08,Pondera,073,22,6,4431
2019-06-08,Powder River,075,0,0,0
2019-06-08,Powell,077,15,,4278
2019-06-08,Prairie,079,4,,
2019-06-08,Ravalli,081,150,17,33463
2019-06-08,Richland,083,44,9,11826
2019-06-08,Roosevelt,085,44,17,7341
2019-06-08,Rosebud,087,54,14,11848
2019-06-08,Sanders,089,47,12,10050
2019-06-08,Sheridan,091,7,,1428
2019-06-08,Silver Bow,093,137,19,27803
2019-06-08,Stillwater,095,25,,8056
2019-06-08,Sweet Grass,097,8,,1872
2019-06-08,Teton,099,10,,1271
2019-06-08,Toole,101,12,3,1934
2019-06-08,Treasure,103,0,0,0
2019-06-08,Valley,105,19,3,3486
2019-06-08,Wheatland,107,,,
2019-06-08,Wibaux,109,0,0,0
2019-06-08,Yellowstone,111,812,241,171612
2019-06-15,Beaverhead,001,17,,5598
2019-06-15,Big Horn,003,83,13,21244
2019-06-15,Blaine,005,,,
2019-06-15,Broadwater,007,31,8,6703
2019-06-15,Carbon,009,27,4,8340
2019-06-15,Carter,011,0,0,0
2019-06-15,Cascade,013,323,52,70372
2019-06-15,Chouteau,015,3,,
2019-06-15,Custer,017,27,6,4344
2019-06-15,Daniels,019,0,0,0
2019-06-15,Dawson,021,19,3,3107
2019-06-15,Deer Lodge,023,28,15,4735
2019-06-15,Fallon,025,,,
2019-06-15,Fergus,027,29,3,5383
2019-06-15,Flathead,029,453,85,106993
2019-06-15,Gallatin,031,313,45,81152
2019-06-15,Garfield,033,0,0,0
2019-06-15,Glacier,035,111,16,24643
2019-06-15,Golden Valley,037,0,0,0
2019-06-15,Granite,039,11,,3998
2019-06-15,Hill,041,81,13,17651
2019-06-15,Jefferson,043,29,5,7296
2019-06-15,Judith Basin,045,,,
2019-06-15,Lake,047,131,25,28276
2019-06-15,Lewis and Clark,049,273,73,55382
2019-06-15,Liberty,051,0,0,0
2019-06-15,Lincoln,053,109,30,22008
2019-06-15,McCone,055,,,
2019-06-15,Madison,057,12,3,2597
2019-06-15,Meagher,059,3,,
2019-06-15,Mineral,061,32,17,3756
2019-06-15,Missoula,063,418,81,93027
2019-06-15,Musselshell,065,16,6,3412
2019-06-15,Park,067,43,6,11610
2019-06-15,Petroleum,069,0,0,0
2019-06-15,Phillips,071,8,,1910
2019-06-15,Pondera,073,18,,4340
2019-06-15,Powder River,075,,,
2019-06-15,Powell,077,15,4,3305
2019-06-15,Prairie,079,4,,
2019-06-15,Ravalli,081,158,23,34731
2019-06-15,Richland,083,41,,12868
2019-06-15,Roosevelt,085,39,6,9033
2019-06-15,Rosebud,087,55,16,14517
2019-06-15,Sanders,089,57,14,10065
2019-06-15,Sheridan,091,6,,1518
2019-06-15,Silver Bow,093,161,49,27803
2019-06-15,Stillwater,095,21,,6984
2019-06-15,Sweet Grass,097,8,,1931
2019-06-15,Teton,099,14,,2225
2019-06-15,Toole,101,12,,2319
2019-06-15,Treasure,103,0,0,0
2019-06-15,Valley,105,15,,2454
2019-06-15,Wheatland,107,4,,
2019-06-15,Wibaux,109,0,0,0
2019-06-15,Yellowstone,111,824,142,197640
2019-06-22,Beaverhead,001,19,3,4146
2019-06-22,Big Horn,003,89,13,20470
2019-06-22,Blaine,005,3,,
2019-06-22,Broadwater,007,39,16,5982
2019-06-22,Carbon,009,38,6,10054
2019-06-22,Carter,011,0,0,0
2019-06-22,Cascade,013,347,56,80198
2019-06-22,Chouteau,015,4,,
2019-06-22,Custer,017,25,6,4366
2019-06-22,Daniels,019,,,
2019-06-22,Dawson,021,21,3,3816
2019-06-22,Deer Lodge,023,31,7,7485
2019-06-22,Fallon,025,,,
2019-06-22,Fergus,027,28,,6716
2019-06-22,Flathead,029,461,92,109198
2019-06-22,Gallatin,031,286,45,71086
2019-06-22,Garfield,033,0,0,0
2019-06-22,Glacier,035,110,17,26306
2019-06-22,Golden Valley,037,0,0,0
2019-06-22,Granite,039,14,,4760
2019-06-22,Hill,041,81,10,18118
2019-06-22,Jefferson,043,29,6,6105
2019-06-22,Judith Basin,045,,,
2019-06-22,Lake,047,124,26,26063
2019-06-22,Lewis and Clark,049,289,55,62612
2019-06-22,Liberty,051,,,
2019-06-22,Lincoln,053,105,16,23117
2019-06-22,McCone,055,,,
2019-06-22,Madison,057,10,4,1695
2019-06-22,Meagher,059,3,,
2019-06-22,Mineral,061,30,5,7436
2019-06-22,Missoula,063,420,92,88895
2019-06-22,Musselshell,065,10,,3266
2019-06-22,Park,067,50,13,10295
2019-06-22,Petroleum,069,0,0,0
2019-06-22,Phillips,071,6,,1176
2019-06-22,Pondera,073,19,4,4537
2019-06-22,Powder River,075,,,
2019-06-22,Powell,077,13,,3777
2019-06-22,Prairie,079,4,,
2019-06-22,Ravalli,081,150,23,34340
2019-06-22,Richland,083,39,8,11637
2019-06-22,Roosevelt,085,51,12,11690
2019-06-22,Rosebud,087,52,12,13839
2019-06-22,Sanders,089,54,9,11498
2019-06-22,Sheridan,091,5,,1266
2019-06-22,Silver Bow,093,167,32,31593
2019-06-22,Stillwater,095,24,,7369
2019-06-22,Sweet Grass,097,5,,1157
2019-06-22,Teton,099,14,,3660
2019-06-22,Toole,101,10,,2191
2019-06-22,Treasure,103,,,
2019-06-22,Valley,105,21,6,2693
2019-06-22,Wheatland,107,3,,
2019-06-22,Wibaux,109,0,0,0
2019-06-22,Yellowstone,111,852,161,194612
2019-06-29,Beaverhead,001,19,3,5279
2019-06-29,Big Horn,003,93,19,20651
2019-06-29,Blaine,005,,,
2019-06-29,Broadwater,007,46,12,10451
2019-06-29,Carbon,009,33,3,9327
2019-06-29,Carter,011,,,
2019-06-29,Cascade,013,347,57,75926
2019-06-29,Chouteau,015,9,5,598
2019-06-29,Custer,017,32,5,5292
2019-06-29,Daniels,019,0,0,0
2019-06-29,Dawson,021,17,,4650
2019-06-29,Deer Lodge,023,30,4,7989
2019-06-29,Fallon,025,,,
2019-06-29,Fergus,027,38,11,6790
2019-06-29,Flathead,029,484,116,111881
2019-06-29,Gallatin,031,251,40,61683
2019-06-29,Garfield,033,0,0,0
2019-06-29,Glacier,035,120,17,27310
2019-06-29,Golden Valley,037,0,0,0
2019-06-29,Granite,039,11,,4504
2019-06-29,Hill,041,78,8,18104
2019-06-29,Jefferson,043,33,5,8309
2019-06-29,Judith Basin,045,,,
2019-06-29,Lake,047,149,36,29329
2019-06-29,Lewis and Clark,049,277,45,61476
2019-06-29,Liberty,051,,,
2019-06-29,Lincoln,053,113,24,21170
2019-06-29,McCone,055,,,
2019-06-29,Madison,057,16,7,3274
2019-06-29,Meagher,059,0,0,0
2019-06-29,Mineral,061,19,,4770
2019-06-29,Missoula,063,431,80,94354
2019-06-29,Musselshell,065,12,3,2722
2019-06-29,Park,067,52,10,12638
2019-06-29,Petroleum,069,0,0,0
2019-06-29,Phillips,071,7,3,
2019-06-29,Pondera,073,18,,3558
2019-06-29,Powder River,075,,,
2019-06-29,Powell,077,15,3,3344
2019-06-29,Prairie,079,4,,
2019-06-29,Ravalli,081,144,21,32952
2019-06-29,Richland,083,50,17,10216
2019-06-29,Roosevelt,085,55,15,12163
2019-06-29,Rosebud,087,56,5,16249
2019-06-29,Sanders,089,51,6,10489
2019-06-29,Sheridan,091,5,,1276
2019-06-29,Silver Bow,093,173,29,35116
2019-06-29,Stillwater,095,25,,8114
2019-06-29,Sweet Grass,097,6,,1833
2019-06-29,Teton,099,12,,3142
2019-06-29,Toole,101,11,,1592
2019-06-29,Treasure,103,0,0,0
2019-06-29,Valley,105,22,8,4136
2019-06-29,Wheatland,107,4,,
2019-06-29,Wibaux,109,0,0,0
2019-06-29,Yellowstone,111,851,139,196578
2019-07-06,Beaverhead,001,19,4,4659
2019-07-06,Big Horn,003,89,11,22199
2019-07-06,Blaine,005,,,
2019-07-06,Broadwater,007,32,3,8748
2019-07-06,Carbon,009,37,5,9560
2019-07-06,Carter,011,0,0,0
2019-07-06,Cascade,013,362,75,88452
2019-07-06,Chouteau,015,7,,
2019-07-06,Custer,017,25,,6653
2019-07-06,Daniels,019,,,
2019-07-06,Dawson,021,18,4,4371
2019-07-06,Deer Lodge,023,29,4,8243
2019-07-06,Fallon,025,,,
2019-07-06,Fergus,027,45,11,9958
2019-07-06,Flathead,029,519,102,136055
2019-07-06,Gallatin,031,259,45,66403
2019-07-06,Garfield,033,0,0,0
2019-07-06,Glacier,035,116,20,26868
2019-07-06,Golden Valley,037,0,0,0
2019-07-06,Granite,039,14,4,5695
2019-07-06,Hill,041,75,7,20002
2019-07-06,Jefferson,043,33,7,8402
2019-07-06,Judith Basin,045,,,
2019-07-06,Lake,047,159,22,42137
2019-07-06,Lewis and Clark,049,285,43,63637
2019-07-06,Liberty,051,0,0,0
2019-07-06,Lincoln,053,100,8,25352
2019-07-06,McCone,055,,,
2019-07-06,Madison,057,7,,2394
2019-07-06,Meagher,059,4,,
2019-07-06,Mineral,061,18,,4984
2019-07-06,Missoula,063,450,86,105260
2019-07-06,Musselshell,065,16,5,3387
2019-07-06,Park,067,45,8,10797
2019-07-06,Petroleum,069,0,0,0
2019-07-06,Phillips,071,8,,
2019-07-06,Pondera,073,20,6,3572
2019-07-06,Powder River,075,,,
2019-07-06,Powell,077,14,4,3750
2019-07-06,Prairie,079,4,,
2019-07-06,Ravalli,081,162,31,38577
2019-07-06,Richland,083,43,6,11491
2019-07-06,Roosevelt,085,61,9,13444
2019-07-06,Rosebud,087,60,9,18942
2019-07-06,Sanders,089,57,16,11565
2019-07-06,Sheridan,091,6,,1737
2019-07-06,Silver Bow,093,175,26,36940
2019-07-06,Stillwater,095,27,5,8086
2019-07-06,Sweet Grass,097,6,,1987
2019-07-06,Teton,099,15,5,2897
2019-07-06,Toole,101,9,,2380
2019-07-06,Treasure,103,0,0,0
2019-07-06,Valley,105,22,3,4459
2019-07-06,Wheatland,107,6,,971
2019-07-06,Wibaux,109,0,0,0
2019-07-06,Yellowstone,111,928,180,229662
2019-07-13,Beaverhead,001,21,4,4492
2019-07-13,Big Horn,003,87,10,22104
2019-07-13,Blaine,005,,,
2019-07-13,Broadwater,007,35,5,9136
2019-07-13,Carbon,009,37,6,10110
2019-07-13,Carter,011,0,0,0
2019-07-13,Cascade,013,335,57,77379
2019-07-13,Chouteau,015,6,,
2019-07-13,Custer,017,23,6,5290
2019-07-13,Daniels,019,0,0,0
2019-07-13,Dawson,021,17,,4169
2019-07-13,Deer Lodge,023,37,13,6211
2019-07-13,Fallon,025,0,0,0
2019-07-13,Fergus,027,40,8,7608
2019-07-13,Flathead,029,424,74,101883
2019-07-13,Gallatin,031,247,45,60304
2019-07-13,Garfield,033,3,,
2019-07-13,Glacier,035,119,21,26141
2019-07-13,Golden Valley,037,0,0,0
2019-07-13,Granite,039,12,,3885
2019-07-13,Hill,041,83,15,17851
2019-07-13,Jefferson,043,33,7,8355
2019-07-13,Judith Basin,045,,,
2019-07-13,Lake,047,149,37,32786
2019-07-13,Lewis and Clark,049,284,46,65780
2019-07-13,Liberty,051,0,0,0
2019-07-13,Lincoln,053,105,19,20697
2019-07-13,McCone,055,,,
